ASC0423-001s	0.2247
JAC23a-30	0.2508
JAC23a-31	0.2038
JAC23a-32	0.2271
JAC23a-33	0.2305
JAC23a-34	0.1544
JAC23a-35	0.1646
JAC23a-36	0.2494
JAC23a-37	0.2400
JAC23a-38	0.2046
JAC23a-39	0.1642
JAC23a-40	0.4603
JAC23a-41	0.2698
JAC23a-42	0.5675
JAC23a-43	0.2133
JAC23a-7	0.1892
JAC23a-8	0.1847
JAC23a-9	0.2317
KRB16-001	0.9999
KRB16-002	0.9999
KRB16-003	0.9996
KRB16-004	0.9993
KRB16-005	0.9998
KRB16-006	0.9999
KRB16-007	0.9997
KRB16-008	0.9997
KRB16-009	0.9999
KRB16-010	0.9999
KRB16-011	0.9999
KRB16-012	0.9999
KRB16-013	0.9993
KRB16-014	0.9998
KRB16-015	0.9996
KRB16-016	0.9998
KRB16-017	0.9996
KRB16-018	0.9998
KRB16-019	0.9996
KRB16-020	0.9999
KRB16-021	0.9999
KRB16-022	0.9999
KRB16-023	0.9998
KRB16-024	0.9985
KRB16-025	0.9999
KRB16-026	0.9999
KRB16-027	0.9999
KRB16-028	0.9999
KRB16-029	0.9998
KRB16-030	0.9997
KRP13-001	0.9998
KRP13-002	0.9998
KRP13-003	0.9997
KRP13-004	0.9999
KRP13-005	0.9982
KRP13-006	0.9997
KRP13-007	0.9996
KRP13-008	0.9993
KRP13-009	0.9993
KRP13-010	0.9996
KRP13-011	0.9997
KRP13-012	0.9997
KRP13-013	0.9999
KRP13-014	0.9990
KRP13-015	0.9998
KRP13-016	0.9994
KRP13-017	0.9928
KRP13-018	0.9948
KRP13-019	0.9995
KRP13-020	0.9999
KRP13-021	0.9998
KRP13-022	0.9998
KRP13-023	0.9999
KRP13-024	0.9997
KRP13-025	0.9992
KRP13-026	0.9999
KRP13-027	0.9998
KRP13-028	0.9994
KRP13-029	0.9997
KRP13-030	0.9997
LIW1-10	0.2874
LIW1-11	0.2343
LIW1-12	0.3191
LIW1-13	0.3171
LIW1-14	0.2936
LIW1-15	0.3076
LIW1-16	0.2172
LIW1-17	0.2891
LIW1-18	0.3281
LIW1-19	0.3666
LIW1-1	0.4252
LIW1-20	0.2723
LIW1-21	0.3470
LIW1-22	0.2893
LIW1-23	0.2383
LIW1-25	0.2167
LIW1-26	0.2537
LIW1-27	0.3274
LIW1-28	0.2255
LIW1-29	0.2867
LIW1-2	0.2363
LIW1-30	0.2745
LIW1-31	0.2900
LIW1-3	0.3779
LIW1-47	0.3186
LIW1-4	0.2723
LIW1-5	0.2593
LIW1-6	0.2279
LIW1-7	0.4171
LIW1-8	0.2269
LIW1-9	0.4131
LIW2-10	0.2394
LIW2-11	0.2367
LIW2-12	0.3501
LIW2-14	0.2964
LIW2-15	0.2686
LIW2-16	0.6725
LIW2-17	0.2689
LIW2-18	0.4130
LIW2-19	0.2383
LIW2-20	0.2372
LIW2-21	0.4459
LIW2-22	0.4371
LIW2-23	0.2913
LIW2-24	0.4751
LIW2-25	0.2588
LIW2-26	0.2683
LIW2-27	0.2218
LIW2-28	0.4247
LIW2-29	0.3703
LIW2-2	0.2466
LIW2-30	0.2329
LIW2-32	0.3677
LIW2-34	0.3024
LIW2-3	0.3292
LIW2-4	0.2760
LIW2-5	0.2636
LIW2-6	0.3329
LIW2-7	0.3230
LIW2-8	0.2413
LIW2-9	0.3399
LOP0423-001s	0.3493
LOP0423-002s	0.1297
LOP0423-003s	0.1532
LOP0423-004s	0.1371
LOP0423-005s	0.1042
LOP0423-006s	0.1682
LOP0423-007s	0.2863
LOP0423-008s	0.2026
LOP0423-009s	0.1602
LOP0423-010s	0.1471
LOP0423-011s	0.2453
LOP0423-012s	0.2777
LOP0423-013s	0.1090
LOP0423-014s	0.2118
LOP0423-015s	0.2158
LOP0423-016s	0.2911
LOP0423-017s	0.2041
LOP0423-018s	0.2269
LOP0423-019s	0.2056
LOP0423-020s	0.2152
LOP0423-021s	0.1257
LOP0423-022s	0.2033
LOP0423-023s	0.2759
LOP0423-025s	0.0924
LOP0423-026s	0.2712
LOP0423-027s	0.1400
LOP0423-028s	0.1325
LOP0423-029s	0.2283
LOP0423-030s	0.3174
LOP0423-031s	0.1122
LOP0423-032s	0.1986
LOP0423-033s	0.1228
LOP0423-034s	0.1665
LOP0423-035s	0.1845
LOP0423-036s	0.2042
LOP0423-037s	0.2152
LOP0423-038s	0.2098
LOP0423-039s	0.2555
LOP0423-040s	0.2705
LOP0423-041s	0.2061
LOP0423-042s	0.2717
LOP0423-043s	0.2268
LOP0423-044s	0.1875
LOP0423-045s	0.1308
LOP0423-046s	0.2226
LOP0423-047s	0.1786
LOP0423-048s	0.2370
LOP0423-049s	0.1967
LOP0423-050s	0.1516
LOP0423-051s	0.2177
LOP0423-052s	0.2568
LOP0423-053s	0.1273
LOP0423-054s	0.1393
LOP0423-055s	0.1534
MCK0423-001s	0.1157
MCK0423-002s	0.1898
MCK0423-003s	0.0603
MCK0423-004s	0.2187
MCK0423-005s	0.1281
MCK0423-006s	0.1585
MCK0423-007s	0.2114
MCK0423-008s	0.1950
MCK0423-009s	0.1893
MCK0423-010s	0.2602
MCK0423-011s	0.2108
MCK0423-012s	0.2004
MCK0423-013s	0.1623
MCK0423-014s	0.2196
MCK0423-015s	0.2234
MCK0423-016s	0.2122
MCK0423-017s	0.2124
MCK0423-018s	0.1888
MCK0423-019s	0.2030
MCK0423-020s	0.2348
MCK0423-021s	0.2171
MCK0423-022s	0.3096
MCK0423-023s	0.1147
MCK0423-024s	0.1409
MCK0423-025s	0.1277
MCK0423-026s	0.1898
MCK0423-027s	0.1579
MCK0423-028s	0.0624
MCK0423-029s	0.2235
MCK0423-030s	0.1875
MCK0423-031s	0.1594
MCK0423-032s	0.1232
MCK0423-033s	0.1410
MCK0423-034s	0.1355
MCK0423-035s	0.2278
MCK0423-036s	0.1760
MCK0423-037s	0.1531
MIH0423-001s	0.2023
MIH0423-002s	0.2283
MIH0423-003s	0.1893
MIH0423-004s	0.1508
MIH0423-005s	0.2772
MIH0423-006s	0.1878
MIH0423-007s	0.1342
MIH0423-008s	0.2792
MIH0423-009s	0.3178
MIH0423-010s	0.1557
MIH0423-011s	0.2479
MIH0423-012s	0.3530
MIH0423-013s	0.2914
MIH0423-014s	0.2112
MIH0423-015s	0.1664
MIH0423-016s	0.1637
MIH0423-017s	0.1931
MIH0423-018s	0.1621
MIH0423-019s	0.2262
MIH0423-020s	0.2067
MIH0423-021s	0.0783
MIH0423-022s	0.1289
MIH0423-023s	0.1367
MIH0423-024s	0.2499
MIH0423-025s	0.1028
MIH0423-026s	0.3059
MIH0423-027s	0.2358
MIH0423-028s	0.3372
MIH0423-029s	0.1915
MIH0423-030s	0.2994
MIH0423-031s	0.2997
MIH0423-032s	0.1592
MIH0423-033s	0.2154
MIH0423-034s	0.2718
MIH0423-035s	0.1507
MIH0423-036s	0.1279
MIH0423-037s	0.1506
MIH0423-038s	0.1259
MIH0423-039s	0.4207
MIH0423-040s	0.1762
MIH0423-041s	0.2294
MIH0423-042s	0.1730
NEH1-10	0.9983
NEH1-11	0.9987
NEH1-12	0.9996
NEH1-13	0.7909
NEH1-14	0.8631
NEH1-15	0.9991
NEH1-16	0.9976
NEH1-17	0.9996
NEH1-19	0.8060
NEH1-1	0.9998
NEH1-20	0.8705
NEH1-21	0.8520
NEH1-22	0.8476
NEH1-23	0.7688
NEH1-24	0.9988
NEH1-25	0.8477
NEH1-26	0.8643
NEH1-28	0.9997
NEH1-29	0.9931
NEH1-2	0.9996
NEH1-30	0.8939
NEH1-31	0.9540
NEH1-32	0.9974
NEH1-33	0.9010
NEH1-34	0.9944
NEH1-35	0.8724
NEH1-3	0.7248
NEH1-4	0.9998
NEH1-5	0.9407
NEH1-6	0.9994
NEH1-7	0.9176
NEH1-8	0.9869
NEH2-10	0.9779
NEH2-11	0.9997
NEH2-12	0.9981
NEH2-13	0.9996
NEH2-14	0.9717
NEH2-15	0.9997
NEH2-16	0.9977
NEH2-17	0.9915
NEH2-18	0.9995
NEH2-19	0.9790
NEH2-1	0.9995
NEH2-20	0.7631
NEH2-21	0.9364
NEH2-22	0.9997
NEH2-23	0.9998
NEH2-24	0.9958
NEH2-25	0.9996
NEH2-26	0.9981
NEH2-27	0.9996
NEH2-28	0.9745
NEH2-29	0.9893
NEH2-2	0.9617
NEH2-30	0.9992
NEH2-31	0.9994
NEH2-32	0.9998
NEH2-3	0.9984
NEH2-4	0.9643
NEH2-5	0.9418
NEH2-6	0.9248
NEH2-7	0.9043
NEH2-8	0.9993
NEH2-9	0.9979
NRH0423-001s	0.1558
NRH0423-002s	0.2926
NRH0423-003s	0.2097
NRH0423-004s	0.2745
NRH0423-005s	0.1769
NRH0423-006s	0.0842
NRH0423-007s	0.0905
NRH0423-008s	0.2817
NRH0423-009s	0.1407
NRH0423-010s	0.2291
NRH0423-011s	0.2665
NRH0423-012s	0.2191
NRH0423-013s	0.1680
NRH0423-014s	0.2594
NRH0423-015s	0.1345
NRH0423-016s	0.1452
NRH0423-017s	0.2664
NRH0423-018s	0.1042
NRH0423-019s	0.1284
NRH0423-020s	0.2502
NRH0423-021s	0.1295
NRH0423-022s	0.2299
NRH0423-023s	0.2489
NRH0423-024s	0.3131
NRH0423-025s	0.2217
NRH0423-026s	0.1212
NRH0423-027s	0.2084
NRH0423-028s	0.2456
NRH0423-029s	0.2061
NRH0423-030s	0.1868
NRH0423-031s	0.1958
NRH0423-032s	0.1801
NRH0423-033s	0.2172
NRH0423-034s	0.0790
NRH0423-035s	0.3175
NRH0423-036s	0.4437
NRH0423-037s	0.1925
NRH0423-038s	0.0601
NRH0423-039s	0.1649
NRH0423-040s	0.2272
NRH0423-041s	0.1420
NRH0423-042s	0.1862
QUR23a-10	0.1965
QUR23a-11	0.2209
QUR23a-12	0.1520
QUR23a-13	0.2455
QUR23a-14	0.2396
QUR23a-15	0.3000
QUR23a-16	0.2306
QUR23a-17	0.2129
QUR23a-18	0.2388
QUR23a-19	0.1712
QUR23a-1	0.3544
QUR23a-20	0.1360
QUR23a-22	0.2712
QUR23a-23	0.2633
QUR23a-24	0.3355
QUR23a-25	0.1350
QUR23a-26	0.1629
QUR23a-27	0.2243
QUR23a-28	0.2448
QUR23a-29	0.2623
QUR23a-31	0.2344
QUR23a-3	0.1699
QUR23a-4	0.2417
QUR23a-5	0.2289
QUR23a-6	0.2584
QUR23a-7	0.2232
QUR23a-8	0.2340
QUR23a-9	0.5635
SAB0423-001s	0.2306
SAB0423-002s	0.3607
SAB0423-003s	0.2866
SAB0423-004s	0.1498
SAB0423-005s	0.1855
SAB0423-006s	0.1134
SAB0423-007s	0.1695
SAB0423-008s	0.2050
SAB0423-009s	0.2828
SAB0423-010s	0.1322
SAB0423-011s	0.2533
SAB0423-012s	0.2543
SAB0423-013s	0.1654
SAB0423-014s	0.2627
SAB0423-015s	0.4044
SAB0423-016s	0.1792
SAB0423-017s	0.2310
SAB0423-018s	0.0905
SAB0423-019s	0.2582
SAB0423-020s	0.1535
SAB0423-021s	0.1905
SAB0423-022s	0.1880
SAB0423-023s	0.1845
SAB0423-024s	0.1992
SAB0423-025s	0.2533
SAB0423-026s	0.2612
SAB0423-027s	0.1891
SAB0423-028s	0.1212
SAB0423-029s	0.1332
SAB0423-030s	0.1325
SAB0423-031s	0.2387
SAB0423-032s	0.2440
SAB0423-033s	0.1702
SAB0423-035s	0.1938
SAB0423-036s	0.2578
SAB0423-037s	0.1665
SAB0423-038s	0.1586
SAB0423-039s	0.3362
SAB0423-040s	0.1625
SAB0423-041s	0.2939
SAB0423-042s	0.1854
SAB0423-043s	0.2046
SAB0423-044s	0.2209
SAB0423-045s	0.4622
SAB0423-046s	0.1409
SAB0423-047s	0.2114
SAB0423-048s	0.2331
SAB0423-049s	0.2261
SAB0423-050s	0.3326
SPT22s-001	0.4719
SPT22s-002	0.2349
SPT22s-003	0.1943
SPT22s-004	0.1905
SPT22s-005	0.2321
SPT22s-006	0.3139
SPT22s-007	0.2009
SPT22s-008	0.3226
SPT22s-009	0.1796
SPT22s-010	0.2386
SPT22s-011	0.2404
SPT22s-012	0.1493
SPT22s-013	0.1159
SPT22s-014	0.2277
SPT22s-015	0.3943
SPT22s-016	0.1730
SPT22s-017	0.2082
SPT22s-018	0.3457
SPT22s-019	0.2306
SPT22s-020	0.1636
SPT22s-021	0.2593
SPT22s-022	0.1842
SPT22s-023	0.2374
SPT22s-024	0.1495
SPT22s-025	0.2762
SPT22s-026	0.2786
SPT22s-027	0.1835
SPT22s-028	0.4830
SPT22s-029	0.2335
SPT22s-030	0.1781
SPT22s-031	0.1948
SPT22s-032	0.2399
SPT22s-033	0.1781
SPT22s-034	0.2075
SPT22s-035	0.1430
SPT22s-036	0.1807
SPT22s-037	0.2748
SPT22s-038	0.2397
SPT22s-039	0.1873
SPT22s-040	0.2630
SPT22s-041	0.1901
SPT22s-042	0.1819
SPT22s-043	0.1762
SPT22s-044	0.2627
SPT22s-045	0.1578
SPT22s-047	0.1988
SPT22s-048	0.1781
SPT22s-049	0.0584
SPT22s-050	0.1280
SPT22s-051	0.1654
SPT22s-052	0.1590
SPT22s-053	0.1364
SPT22s-054	0.2692
SPT22s-055	0.1779
SPT22s-056	0.2501
SPT22s-057	0.2235
SPT22s-058	0.2640
SPT22s-059	0.4673
SPT22s-060	0.2229
SPT22s-061	0.2456
SPT22s-062	0.2463
SPT22s-063	0.2213
SPT22s-064	0.1684
SPT22s-065	0.1506
SPT22s-066	0.1691
SPT22s-067	0.2298
SPT22s-068	0.2209
SPT22s-069	0.0895
SPT22s-070	0.1990
SPT22s-071	0.2386
SPT22s-072	0.0993
SPT22s-073	0.2562
SPT22s-074	0.1546
SPT22s-075	0.2087
SPT22s-076	0.1403
SPT22s-077	0.4514
SPT22s-078	0.2191
SPT22s-079	0.2722
SPT22s-080	0.1443
SPT22s-081	0.2147
SPT22s-082	0.2621
SPT22s-083	0.1479
SPT22s-084	0.0939
SPT22s-085	0.2069
SPT22s-086	0.2679
SPT22s-087	0.2181
SPT22s-088	0.0814
SPT22s-089	0.2428
SPT22s-090	0.2322
SPT22s-091	0.1570
SPT22s-092	0.2290
SPT22s-093	0.1775
SPT22s-094	0.2582
SPT22s-095	0.1556
SPT22s-096	0.2589
SPT22s-097	0.2575
SPT22s-098	0.1835
SPT22s-099	0.1849
SPT22s-100	0.1210
SPT22s-101	0.2332
SPT22s-102	0.2355
SPT22s-103	0.2354
SPT22s-104	0.2751
SPT22s-105	0.4183
SPT22s-106	0.1112
SPT22s-107	0.2187
SPT22s-108	0.4558
SPT22s-109	0.1765
SPT22s-110	0.1527
SPT22s-111	0.2500
SPT22s-112	0.1715
SPT22s-113	0.2560
SPT22s-114	0.2527
SPT22s-115	0.1619
SPT22s-116	0.2430
SPT22s-117	0.1881
SPT22s-118	0.1436
SPT22s-119	0.2083
SPT22s-120	0.1901
SPT22s-121	0.2335
SPT22s-122	0.1657
SPT22s-123	0.2668
SPT22s-124	0.2039
SPT22s-126	0.4102
STP23a-10	0.1922
STP23a-11	0.1561
STP23a-12	0.3169
STP23a-13	0.2359
STP23a-14	0.1902
STP23a-15	0.2308
STP23a-16	0.1957
STP23a-17	0.3380
STP23a-18	0.2994
STP23a-19	0.2321
STP23a-20	0.2219
STP23a-21	0.2751
STP23a-22	0.1854
STP23a-23	0.1914
STP23a-24	0.2519
STP23a-25	0.2795
STP23a-26	0.3511
STP23a-27	0.2952
STP23a-28	0.2257
STP23a-29	0.2025
STP23a-30	0.2405
STP23a-39	0.2268
STP23a-40	0.1887
STP23a-41	0.2270
STP23a-42	0.1682
STP23a-43	0.3037
STP23a-44	0.2284
STP23a-45	0.2852
STP23a-46	0.3875
STP23a-47	0.2589
STP23a-48	0.1924
STP23a-49	0.2687
STP23a-50	0.2310
STP23a-7	0.2194
STP23a-8	0.2212
STP23a-9	0.1617
SV0512a-001	0.0844
SV0512a-002	0.1413
SV0512a-003	0.1623
SV0512a-005	0.1302
SV0512a-006	0.1959
SV0512a-007	0.4538
SV0512a-008	0.2587
SV0512a-009	0.0644
SV0512a-010	0.2049
SV0512a-011	0.5627
SV0512a-012	0.2282
SV0512a-013	0.0066
SV0512a-014	0.1584
SV0512a-015	0.1173
SV0512a-016	0.1993
SV0512a-017	0.1548
SV0512a-018	0.3182
SV0512a-019	0.1989
SV0512a-020	0.1448
SV0512a-021	0.1299
SV0512a-022	0.2503
SV0512a-023	0.2548
SV0512a-024	0.1756
SV0512a-025	0.1857
SV1013a-002	0.0627
SV1013a-003	0.0404
SV1013a-004	0.2864
SV1013a-005	0.2472
SV1013a-006	0.1457
SV1013a-007	0.1531
SV1013a-008	0.1723
SV1013a-009	0.1599
SV1013a-010	0.0937
SV1013a-011	0.1895
SV1013a-012	0.2130
SV1013a-015	0.1497
SV1013a-016	0.1637
SV1013a-018	0.2303
SV1013a-026	0.1979
SV1013a-027	0.1327
SV1013a-028	0.1796
SV1013a-029	0.1449
SV1013a-031	0.3790
SV1013a-032	0.0992
SV1013a-033	0.1670
SV1013a-035	0.1626
SV1013a-036	0.2124
SV1013a-037	0.1745
SV1013a-038	0.2763
SV1013a-039	0.1731
SV1013a-044	0.2730
SV1013a-046	0.1705
SV1013a-049	0.0314
SV1013a-053	0.2880
SV1013a-054	0.1927
SV1013a-056	0.2591
SV1013a-057	0.1541
SV1013a-058	0.1979
TOC0423-001s	0.2981
TOC0423-002s	0.1875
TOC0423-003s	0.1635
TOC0423-004s	0.2437
TOC0423-005s	0.2408
TOC0423-006s	0.1702
TOC0423-007s	0.2374
TOC0423-008s	0.2719
TOC0423-009s	0.2060
TOC0423-010s	0.2202
TOC0423-011s	0.1614
TOC0423-012s	0.2303
TOC0423-013s	0.1733
TOC0423-014s	0.3063
TOC0423-015s	0.1717
TOC0423-016s	0.2186
TOC0423-017s	0.2256
TOC0423-018s	0.1625
TOC0423-019s	0.3503
TOC0423-020s	0.3417
TOC0423-021s	0.1220
TOC0423-022s	0.3289
TOC0423-023s	0.1476
TOC0423-024s	0.1705
TOC0423-025s	0.2943
TOC0423-026s	0.1541
TOC0423-027s	0.2622
TOC0423-028s	0.1941
TOC0423-029s	0.1833
TOC0423-030s	0.2291
TOC0423-031s	0.2277
TOC0423-032s	0.0159
TOC0423-033s	0.1867
TOC0423-034s	0.1811
TOC0423-035s	0.2930
TOC0423-036s	0.1467
TOC0423-037s	0.1467
TOC0423-038s	0.2098
TOC0423-039s	0.0548
TOC0423-040s	0.2142
TOC0423-041s	0.1577
TOC0423-042s	0.1839
TOC0423-043s	0.2083
TOC0423-044s	0.1701
TOC0423-045s	0.1837
TOC0423-046s	0.1982
TOC0423-047s	0.2081
TOC0423-048s	0.3740
TOC0423-049s	0.2054
TOC0423-050s	0.1229
TOC0423-051s	0.2253
TOC0423-052s	0.1777
TOC23a-10	0.2044
TOC23a-11	0.2244
TOC23a-12	0.1677
TOC23a-13	0.2580
TOC23a-14	0.2937
TOC23a-15	0.1645
TOC23a-16	0.1880
TOC23a-17	0.2923
TOC23a-18	0.2246
TOC23a-19	0.2512
TOC23a-20	0.2241
TOC23a-21	0.1865
TOC23a-22	0.2370
TOC23a-23	0.3145
TOC23a-24	0.1731
TOC23a-33	0.3193
TOC23a-35	0.1687
TOC23a-36	0.1674
TOC23a-37	0.1854
TOC23a-38	0.2117
TOC23a-39	0.1931
TOC23a-40	0.1956
TOC23a-41	0.3304
TOC23a-42	0.2816
TOC23a-43	0.2378
TOC23a-45	0.1992
TOC23a-46	0.1339
TOC23a-47	0.1467
TOC23a-48	0.2659
TOC23a-49	0.3060
TOC23a-50	0.2014
TOC23a-9	0.2091
UMFS-10	0.7716
UMFS-11	0.6076
UMFS-13	0.9240
UMFS-14	0.8398
UMFS-15	0.8365
UMFS-16	0.8017
UMFS-19	0.8655
UMFS-1	0.8286
UMFS-20	0.5962
UMFS-21	0.8278
UMFS-22	0.6860
UMFS-23	0.7292
UMFS-24	0.6228
UMFS-25	0.8139
UMFS-26	0.6561
UMFS-2	0.6641
UMFS-31	0.6077
UMFS-32	0.7833
UMFS-33	0.8754
UMFS-34	0.6534
UMFS-35	0.8293
UMFS-36	0.9298
UMFS-37	0.9397
UMFS-38	0.7867
UMFS-3	0.8986
UMFS-4	0.8533
UMFS-5	0.7241
UMFS-6	0.7956
UMFS-7	0.8200
UMFS-8	0.7955
YBD-10	0.0749
YBD-11	0.2149
YBD-12	0.1423
YBD-13	0.2967
YBD-14	0.1335
YBD-15	0.1952
YBD-16	0.2395
YBD-17	0.1725
YBD-18	0.1432
YBD-19	0.1591
YBD-20	0.1820
YBD-21	0.1329
YBD-22	0.2405
YBD-23	0.2004
YBD-24	0.1615
YBD-25	0.1651
YBD-26	0.1589
YBD-27	0.1991
YBD-28	0.2561
YBD-29	0.9118
YBD-30	0.9998
YBD-31	0.1434
YBD-32	0.1312
YBD-33	0.2503
YBD-34	0.1471
YBD-35	0.1900
YBD-36	0.1792
YBD-37	0.9971
YBD-54	0.2226
YBD-55	0.4900
YBD-6	0.2108
YBD-7	0.2872
YBD-8	0.2889
YBD-9	0.1720
